invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,day_name,month_name,year,shift
7598,WALM038,Sugar Land,Fashion accessories,78.0,3.0,2020-12-22,19:11:00,Credit card,4.0,0.48,234.0,Tuesday,December,2020,Evening
7599,WALM003,San Antonio,Home and lifestyle,20.0,3.0,2021-11-28,18:03:00,Credit card,7.0,0.48,60.0,Sunday,November,2021,Evening
7600,WALM046,Temple,Fashion accessories,16.0,3.0,2020-11-14,20:05:00,Credit card,7.0,0.48,48.0,Saturday,November,2020,Evening
7601,WALM058,Port Arthur,Home and lifestyle,32.0,2.0,2022-12-19,16:42:00,Credit card,3.0,0.33,64.0,Monday,December,2022,Afternoon
7602,WALM089,Southlake,Fashion accessories,74.0,1.0,2023-12-27,15:34:00,Credit card,6.0,0.33,74.0,Wednesday,December,2023,Afternoon
7603,WALM099,Weatherford,Home and lifestyle,71.0,3.0,2021-12-24,18:39:00,Credit card,4.0,0.18,213.0,Friday,December,2021,Evening
7604,WALM087,Waxahachie,Fashion accessories,70.0,1.0,2022-11-07,19:23:00,Credit card,7.0,0.33,70.0,Monday,November,2022,Evening
7605,WALM032,Tyler,Home and lifestyle,70.0,1.0,2021-11-09,18:02:00,Credit card,5.0,0.48,70.0,Tuesday,November,2021,Evening
7606,WALM055,Waxahachie,Fashion accessories,15.0,1.0,2022-12-07,17:28:00,Credit card,6.0,0.33,15.0,Wednesday,December,2022,Evening
7607,WALM038,Sugar Land,Home and lifestyle,70.0,3.0,2020-11-12,15:02:00,Credit card,4.0,0.48,210.0,Thursday,November,2020,Afternoon
7608,WALM073,Seguin,Fashion accessories,76.0,3.0,2022-12-21,19:57:00,Credit card,4.0,0.33,228.0,Wednesday,December,2022,Evening
7609,WALM086,Rosenberg,Home and lifestyle,60.0,3.0,2023-11-05,16:17:00,Credit card,7.0,0.33,180.0,Sunday,November,2023,Afternoon
7610,WALM035,San Angelo,Fashion accessories,40.0,2.0,2023-11-17,19:25:00,Credit card,3.0,0.48,80.0,Friday,November,2023,Evening
7611,WALM086,Rosenberg,Home and lifestyle,53.0,2.0,2023-12-26,15:08:00,Credit card,4.0,0.33,106.0,Tuesday,December,2023,Afternoon
7612,WALM035,San Angelo,Fashion accessories,18.0,3.0,2021-11-25,15:39:00,Credit card,6.0,0.48,54.0,Thursday,November,2021,Afternoon
7613,WALM009,Plano,Home and lifestyle,60.0,1.0,2022-12-05,16:34:00,Credit card,3.0,0.48,60.0,Monday,December,2022,Afternoon
7614,WALM025,Waco,Fashion accessories,33.0,1.0,2020-12-14,17:14:00,Credit card,7.0,0.48,33.0,Monday,December,2020,Evening
7615,WALM055,Waxahachie,Home and lifestyle,59.0,3.0,2021-11-06,17:59:00,Credit card,6.0,0.33,177.0,Saturday,November,2021,Evening
7616,WALM073,Seguin,Fashion accessories,65.0,2.0,2023-11-01,20:57:00,Credit card,7.0,0.33,130.0,Wednesday,November,2023,Evening
7617,WALM055,Waxahachie,Home and lifestyle,45.0,3.0,2021-12-08,17:45:00,Credit card,4.0,0.33,135.0,Wednesday,December,2021,Evening
7618,WALM003,San Antonio,Fashion accessories,60.0,1.0,2021-12-01,19:39:00,Credit card,7.0,0.48,60.0,Wednesday,December,2021,Evening
7619,WALM073,Seguin,Home and lifestyle,28.0,3.0,2023-12-19,20:14:00,Credit card,6.0,0.33,84.0,Tuesday,December,2023,Evening
7620,WALM030,Richardson,Fashion accessories,65.0,1.0,2022-11-14,18:29:00,Credit card,6.0,0.48,65.0,Monday,November,2022,Evening
7621,WALM055,Waxahachie,Home and lifestyle,46.0,2.0,2020-12-20,16:58:00,Credit card,4.0,0.33,92.0,Sunday,December,2020,Afternoon
7622,WALM084,Schertz,Fashion accessories,46.0,3.0,2021-11-28,18:14:00,Credit card,6.0,0.33,138.0,Sunday,November,2021,Evening
7623,WALM050,Victoria,Home and lifestyle,51.0,3.0,2020-12-24,16:38:00,Ewallet,5.0,0.48,153.0,Thursday,December,2020,Afternoon
7624,WALM065,Texas City,Fashion accessories,52.0,3.0,2021-12-14,17:02:00,Credit card,5.0,0.33,156.0,Tuesday,December,2021,Evening
7625,WALM054,Sherman,Home and lifestyle,39.0,1.0,2020-12-16,20:37:00,Credit card,7.0,0.21,39.0,Wednesday,December,2020,Evening
7626,WALM003,San Antonio,Fashion accessories,66.0,2.0,2020-12-04,17:42:00,Credit card,3.0,0.48,132.0,Friday,December,2020,Evening
7627,WALM054,Sherman,Home and lifestyle,77.0,3.0,2021-11-22,19:22:00,Credit card,7.0,0.21,231.0,Monday,November,2021,Evening
7628,WALM082,Weslaco,Fashion accessories,29.0,2.0,2020-11-11,18:49:00,Credit card,3.0,0.33,58.0,Wednesday,November,2020,Evening
7629,WALM086,Rosenberg,Home and lifestyle,77.0,2.0,2020-12-29,17:50:00,Credit card,6.0,0.33,154.0,Tuesday,December,2020,Evening
7630,WALM082,Weslaco,Fashion accessories,42.0,3.0,2020-11-05,20:05:00,Credit card,5.0,0.33,126.0,Thursday,November,2020,Evening
7631,WALM009,Plano,Home and lifestyle,18.0,1.0,2022-12-18,16:38:00,Credit card,4.0,0.48,18.0,Sunday,December,2022,Afternoon
7632,WALM050,Victoria,Fashion accessories,27.0,1.0,2023-12-22,20:23:00,Ewallet,4.0,0.48,27.0,Friday,December,2023,Evening
7633,WALM082,Weslaco,Home and lifestyle,41.0,2.0,2020-12-17,17:07:00,Credit card,7.0,0.33,82.0,Thursday,December,2020,Evening
7634,WALM032,Tyler,Fashion accessories,61.0,1.0,2022-11-09,19:38:00,Credit card,6.0,0.48,61.0,Wednesday,November,2022,Evening
7635,WALM073,Seguin,Home and lifestyle,27.0,3.0,2022-11-30,17:40:00,Credit card,4.0,0.33,81.0,Wednesday,November,2022,Evening
7636,WALM032,Tyler,Fashion accessories,70.0,1.0,2021-11-19,18:13:00,Credit card,6.0,0.48,70.0,Friday,November,2021,Evening
7637,WALM030,Richardson,Home and lifestyle,62.0,2.0,2021-12-23,20:54:00,Credit card,5.0,0.48,124.0,Thursday,December,2021,Evening
7638,WALM069,Rockwall,Fashion accessories,35.0,1.0,2021-11-09,16:21:00,Credit card,4.0,0.33,35.0,Tuesday,November,2021,Afternoon
7639,WALM099,Weatherford,Home and lifestyle,67.0,1.0,2022-12-12,15:51:00,Credit card,4.0,0.18,67.0,Monday,December,2022,Afternoon
7640,WALM056,Rowlett,Fashion accessories,46.0,3.0,2022-11-25,19:02:00,Credit card,4.0,0.33,138.0,Friday,November,2022,Evening
7641,WALM075,San Marcos,Home and lifestyle,19.0,2.0,2020-12-01,16:25:00,Credit card,7.0,0.33,38.0,Tuesday,December,2020,Afternoon
7642,WALM065,Texas City,Fashion accessories,17.0,1.0,2022-12-12,19:57:00,Credit card,6.0,0.33,17.0,Monday,December,2022,Evening
7643,WALM003,San Antonio,Home and lifestyle,39.0,3.0,2023-12-23,19:25:00,Credit card,4.0,0.48,117.0,Saturday,December,2023,Evening
7644,WALM003,San Antonio,Fashion accessories,71.0,2.0,2022-11-09,15:17:00,Credit card,4.0,0.48,142.0,Wednesday,November,2022,Afternoon
7645,WALM065,Texas City,Home and lifestyle,68.0,3.0,2022-11-30,15:53:00,Credit card,3.0,0.33,204.0,Wednesday,November,2022,Afternoon
7646,WALM086,Rosenberg,Fashion accessories,83.0,3.0,2023-12-16,15:13:00,Credit card,4.0,0.33,249.0,Saturday,December,2023,Afternoon
7647,WALM058,Port Arthur,Home and lifestyle,37.0,3.0,2020-12-12,15:36:00,Credit card,5.0,0.33,111.0,Saturday,December,2020,Afternoon
7648,WALM082,Weslaco,Fashion accessories,20.0,1.0,2021-12-01,16:02:00,Credit card,6.0,0.33,20.0,Wednesday,December,2021,Afternoon
7649,WALM065,Texas City,Home and lifestyle,63.0,3.0,2022-12-20,17:54:00,Credit card,6.0,0.33,189.0,Tuesday,December,2022,Evening
7650,WALM009,Plano,Fashion accessories,39.0,2.0,2022-12-12,17:58:00,Credit card,6.0,0.48,78.0,Monday,December,2022,Evening
7651,WALM038,Sugar Land,Home and lifestyle,45.0,2.0,2020-12-27,18:02:00,Credit card,4.0,0.48,90.0,Sunday,December,2020,Evening
7652,WALM058,Port Arthur,Fashion accessories,48.0,2.0,2021-11-16,17:52:00,Credit card,7.0,0.33,96.0,Tuesday,November,2021,Evening
7653,WALM086,Rosenberg,Home and lifestyle,22.0,2.0,2021-12-24,15:25:00,Credit card,4.0,0.33,44.0,Friday,December,2021,Afternoon
7654,WALM003,San Antonio,Fashion accessories,61.0,2.0,2023-11-08,15:27:00,Credit card,3.0,0.48,122.0,Wednesday,November,2023,Afternoon
7655,WALM003,San Antonio,Home and lifestyle,34.0,2.0,2020-11-27,18:13:00,Credit card,3.0,0.48,68.0,Friday,November,2020,Evening
7656,WALM073,Seguin,Fashion accessories,28.0,3.0,2020-11-06,18:35:00,Credit card,4.0,0.33,84.0,Friday,November,2020,Evening
7657,WALM025,Waco,Home and lifestyle,84.0,1.0,2020-12-29,20:52:00,Credit card,4.0,0.48,84.0,Tuesday,December,2020,Evening
7658,WALM065,Texas City,Fashion accessories,61.0,2.0,2020-12-06,17:36:00,Credit card,4.0,0.33,122.0,Sunday,December,2020,Evening
7659,WALM030,Richardson,Home and lifestyle,17.0,2.0,2022-11-26,16:06:00,Credit card,3.0,0.48,34.0,Saturday,November,2022,Afternoon
7660,WALM046,Temple,Fashion accessories,53.0,1.0,2020-11-24,20:29:00,Credit card,5.0,0.48,53.0,Tuesday,November,2020,Evening
7661,WALM074,Weslaco,Home and lifestyle,73.0,1.0,2022-12-31,18:10:00,Credit card,6.0,0.33,73.0,Saturday,December,2022,Evening
7662,WALM050,Victoria,Fashion accessories,58.0,3.0,2021-11-06,16:37:00,Ewallet,7.0,0.48,174.0,Saturday,November,2021,Afternoon
7663,WALM086,Rosenberg,Home and lifestyle,81.0,1.0,2023-12-13,17:19:00,Credit card,4.0,0.33,81.0,Wednesday,December,2023,Evening
7664,WALM038,Sugar Land,Fashion accessories,52.0,2.0,2021-11-28,16:55:00,Credit card,5.0,0.48,104.0,Sunday,November,2021,Afternoon
7665,WALM075,San Marcos,Home and lifestyle,24.0,1.0,2022-11-17,16:08:00,Credit card,6.0,0.33,24.0,Thursday,November,2022,Afternoon
7666,WALM003,San Antonio,Fashion accessories,22.0,3.0,2020-12-24,18:22:00,Credit card,3.0,0.48,66.0,Thursday,December,2020,Evening
7667,WALM030,Richardson,Home and lifestyle,34.0,3.0,2021-12-08,17:35:00,Credit card,6.0,0.48,102.0,Wednesday,December,2021,Evening
7668,WALM099,Weatherford,Fashion accessories,59.0,3.0,2022-12-06,15:41:00,Credit card,5.0,0.18,177.0,Tuesday,December,2022,Afternoon
7669,WALM099,Weatherford,Home and lifestyle,30.0,2.0,2022-12-12,18:55:00,Credit card,3.0,0.18,60.0,Monday,December,2022,Evening
7670,WALM082,Weslaco,Fashion accessories,54.0,1.0,2022-12-08,17:09:00,Credit card,7.0,0.33,54.0,Thursday,December,2022,Evening
7671,WALM086,Rosenberg,Home and lifestyle,50.0,2.0,2021-12-01,18:55:00,Credit card,7.0,0.33,100.0,Wednesday,December,2021,Evening
7672,WALM084,Schertz,Fashion accessories,85.0,1.0,2021-11-25,19:18:00,Credit card,5.0,0.33,85.0,Thursday,November,2021,Evening
7673,WALM046,Temple,Home and lifestyle,25.0,1.0,2022-12-05,18:25:00,Credit card,5.0,0.48,25.0,Monday,December,2022,Evening
7674,WALM086,Rosenberg,Fashion accessories,65.0,3.0,2023-11-29,15:10:00,Credit card,7.0,0.33,195.0,Wednesday,November,2023,Afternoon
7675,WALM009,Plano,Home and lifestyle,76.0,2.0,2020-11-21,17:31:00,Credit card,7.0,0.48,152.0,Saturday,November,2020,Evening
7676,WALM087,Waxahachie,Fashion accessories,80.0,2.0,2021-11-28,19:52:00,Credit card,7.0,0.33,160.0,Sunday,November,2021,Evening
7677,WALM046,Temple,Home and lifestyle,79.0,2.0,2020-11-10,15:40:00,Credit card,6.0,0.48,158.0,Tuesday,November,2020,Afternoon
7678,WALM046,Temple,Fashion accessories,26.0,3.0,2021-12-19,16:15:00,Credit card,5.0,0.48,78.0,Sunday,December,2021,Afternoon
7679,WALM029,Round Rock,Home and lifestyle,27.0,2.0,2021-12-16,19:14:00,Credit card,4.0,0.48,54.0,Thursday,December,2021,Evening
7680,WALM003,San Antonio,Fashion accessories,52.0,1.0,2021-11-27,19:28:00,Credit card,4.0,0.48,52.0,Saturday,November,2021,Evening
7681,WALM058,Port Arthur,Home and lifestyle,60.0,3.0,2022-12-31,18:41:00,Credit card,5.0,0.33,180.0,Saturday,December,2022,Evening
7682,WALM032,Tyler,Fashion accessories,23.0,2.0,2021-11-25,17:38:00,Credit card,7.0,0.48,46.0,Thursday,November,2021,Evening
7683,WALM029,Round Rock,Home and lifestyle,24.0,3.0,2022-12-08,19:38:00,Credit card,5.0,0.48,72.0,Thursday,December,2022,Evening
7684,WALM065,Texas City,Fashion accessories,69.0,3.0,2023-12-01,18:23:00,Credit card,4.0,0.33,207.0,Friday,December,2023,Evening
7685,WALM074,Weslaco,Home and lifestyle,35.0,1.0,2020-11-10,15:05:00,Credit card,6.0,0.33,35.0,Tuesday,November,2020,Afternoon
7686,WALM082,Weslaco,Fashion accessories,82.0,2.0,2020-11-21,18:21:00,Credit card,3.0,0.33,164.0,Saturday,November,2020,Evening
7687,WALM038,Sugar Land,Home and lifestyle,24.0,1.0,2022-11-21,17:29:00,Credit card,7.0,0.48,24.0,Monday,November,2022,Evening
7688,WALM035,San Angelo,Fashion accessories,71.0,1.0,2021-12-11,16:33:00,Credit card,7.0,0.48,71.0,Saturday,December,2021,Afternoon
7689,WALM055,Waxahachie,Home and lifestyle,34.0,3.0,2023-11-18,15:15:00,Credit card,4.0,0.33,102.0,Saturday,November,2023,Afternoon
7690,WALM035,San Angelo,Fashion accessories,59.0,3.0,2022-12-25,20:45:00,Credit card,4.0,0.48,177.0,Sunday,December,2022,Evening
7691,WALM069,Rockwall,Home and lifestyle,66.0,1.0,2022-12-28,15:05:00,Credit card,6.0,0.33,66.0,Wednesday,December,2022,Afternoon
7692,WALM009,Plano,Fashion accessories,60.0,2.0,2020-12-11,15:33:00,Credit card,3.0,0.48,120.0,Friday,December,2020,Afternoon
7693,WALM058,Port Arthur,Home and lifestyle,15.0,1.0,2023-11-03,16:23:00,Credit card,7.0,0.33,15.0,Friday,November,2023,Afternoon
7694,WALM069,Rockwall,Fashion accessories,68.0,1.0,2021-12-22,16:37:00,Credit card,3.0,0.33,68.0,Wednesday,December,2021,Afternoon
7695,WALM032,Tyler,Home and lifestyle,30.0,2.0,2021-12-07,16:08:00,Credit card,3.0,0.48,60.0,Tuesday,December,2021,Afternoon
7696,WALM089,Southlake,Fashion accessories,55.0,3.0,2021-12-26,15:09:00,Credit card,3.0,0.33,165.0,Sunday,December,2021,Afternoon
7697,WALM073,Seguin,Home and lifestyle,78.0,3.0,2023-11-20,17:53:00,Credit card,7.0,0.33,234.0,Monday,November,2023,Evening
7698,WALM003,San Antonio,Fashion accessories,63.0,2.0,2020-11-12,18:34:00,Credit card,7.0,0.48,126.0,Thursday,November,2020,Evening
7699,WALM084,Schertz,Home and lifestyle,42.0,1.0,2020-11-16,20:01:00,Credit card,5.0,0.33,42.0,Monday,November,2020,Evening
7700,WALM086,Rosenberg,Fashion accessories,22.0,2.0,2022-11-16,18:15:00,Credit card,7.0,0.33,44.0,Wednesday,November,2022,Evening
7701,WALM087,Waxahachie,Home and lifestyle,37.0,2.0,2023-11-05,18:02:00,Credit card,4.0,0.33,74.0,Sunday,November,2023,Evening
7702,WALM084,Schertz,Fashion accessories,19.0,2.0,2020-12-27,15:25:00,Credit card,4.0,0.33,38.0,Sunday,December,2020,Afternoon
7703,WALM073,Seguin,Home and lifestyle,61.0,1.0,2020-12-30,18:56:00,Credit card,4.0,0.33,61.0,Wednesday,December,2020,Evening
7704,WALM009,Plano,Fashion accessories,74.0,2.0,2022-11-30,17:00:00,Credit card,3.0,0.48,148.0,Wednesday,November,2022,Evening
7705,WALM065,Texas City,Home and lifestyle,33.0,1.0,2023-11-19,18:31:00,Credit card,6.0,0.33,33.0,Sunday,November,2023,Evening
7706,WALM054,Sherman,Fashion accessories,33.0,3.0,2021-11-17,15:59:00,Credit card,6.0,0.21,99.0,Wednesday,November,2021,Afternoon
7707,WALM087,Waxahachie,Home and lifestyle,45.0,3.0,2023-11-11,16:09:00,Credit card,3.0,0.33,135.0,Saturday,November,2023,Afternoon
7708,WALM099,Weatherford,Fashion accessories,54.0,1.0,2020-11-12,16:09:00,Credit card,4.0,0.18,54.0,Thursday,November,2020,Afternoon
7709,WALM050,Victoria,Home and lifestyle,70.0,1.0,2022-11-10,19:01:00,Ewallet,5.0,0.48,70.0,Thursday,November,2022,Evening
7710,WALM046,Temple,Fashion accessories,55.0,1.0,2023-11-15,19:22:00,Credit card,3.0,0.48,55.0,Wednesday,November,2023,Evening
7711,WALM003,San Antonio,Home and lifestyle,40.0,3.0,2021-11-25,18:22:00,Credit card,3.0,0.48,120.0,Thursday,November,2021,Evening
7712,WALM003,San Antonio,Fashion accessories,55.0,2.0,2022-11-05,16:42:00,Credit card,6.0,0.48,110.0,Saturday,November,2022,Afternoon
7713,WALM084,Schertz,Home and lifestyle,82.0,3.0,2022-12-24,20:55:00,Credit card,3.0,0.33,246.0,Saturday,December,2022,Evening
7714,WALM069,Rockwall,Fashion accessories,63.0,2.0,2020-11-09,16:32:00,Credit card,6.0,0.33,126.0,Monday,November,2020,Afternoon
7715,WALM087,Waxahachie,Home and lifestyle,73.0,3.0,2020-12-15,19:37:00,Credit card,4.0,0.33,219.0,Tuesday,December,2020,Evening
7716,WALM056,Rowlett,Fashion accessories,82.0,2.0,2021-12-11,17:06:00,Credit card,4.0,0.33,164.0,Saturday,December,2021,Evening
7717,WALM065,Texas City,Home and lifestyle,22.0,3.0,2022-12-23,20:13:00,Credit card,4.0,0.33,66.0,Friday,December,2022,Evening
7718,WALM058,Port Arthur,Fashion accessories,49.0,1.0,2020-12-17,15:32:00,Credit card,5.0,0.33,49.0,Thursday,December,2020,Afternoon
7719,WALM032,Tyler,Home and lifestyle,64.0,1.0,2022-12-02,20:17:00,Credit card,7.0,0.48,64.0,Friday,December,2022,Evening
7720,WALM075,San Marcos,Fashion accessories,77.0,2.0,2022-11-06,20:28:00,Credit card,6.0,0.33,154.0,Sunday,November,2022,Evening
7721,WALM009,Plano,Home and lifestyle,80.0,3.0,2022-11-28,16:14:00,Credit card,7.0,0.48,240.0,Monday,November,2022,Afternoon
7722,WALM009,Plano,Fashion accessories,66.0,1.0,2020-11-26,20:23:00,Credit card,5.0,0.48,66.0,Thursday,November,2020,Evening
7723,WALM065,Texas City,Home and lifestyle,56.0,2.0,2023-12-31,15:29:00,Credit card,5.0,0.33,112.0,Sunday,December,2023,Afternoon
7724,WALM065,Texas City,Fashion accessories,65.0,2.0,2022-12-20,18:40:00,Credit card,6.0,0.33,130.0,Tuesday,December,2022,Evening
7725,WALM003,San Antonio,Home and lifestyle,44.0,2.0,2020-12-03,19:35:00,Credit card,5.0,0.48,88.0,Thursday,December,2020,Evening
7726,WALM058,Port Arthur,Fashion accessories,37.0,2.0,2023-12-28,17:25:00,Credit card,5.0,0.33,74.0,Thursday,December,2023,Evening
7727,WALM086,Rosenberg,Home and lifestyle,76.0,3.0,2020-12-10,15:22:00,Credit card,6.0,0.33,228.0,Thursday,December,2020,Afternoon
7728,WALM009,Plano,Fashion accessories,36.0,3.0,2021-12-23,15:02:00,Credit card,6.0,0.48,108.0,Thursday,December,2021,Afternoon
7729,WALM082,Weslaco,Home and lifestyle,66.0,2.0,2023-11-07,16:45:00,Credit card,4.0,0.33,132.0,Tuesday,November,2023,Afternoon
7730,WALM099,Weatherford,Fashion accessories,79.0,1.0,2022-12-11,16:23:00,Credit card,5.0,0.18,79.0,Sunday,December,2022,Afternoon
7731,WALM086,Rosenberg,Home and lifestyle,28.0,3.0,2022-11-11,18:32:00,Credit card,5.0,0.33,84.0,Friday,November,2022,Evening
7732,WALM087,Waxahachie,Fashion accessories,76.0,2.0,2023-11-20,19:22:00,Credit card,5.0,0.33,152.0,Monday,November,2023,Evening
7733,WALM056,Rowlett,Home and lifestyle,15.0,1.0,2022-11-28,16:29:00,Credit card,7.0,0.33,15.0,Monday,November,2022,Afternoon
7734,WALM074,Weslaco,Fashion accessories,79.0,3.0,2022-12-01,18:33:00,Credit card,3.0,0.33,237.0,Thursday,December,2022,Evening
7735,WALM058,Port Arthur,Home and lifestyle,71.0,1.0,2020-11-06,19:44:00,Credit card,3.0,0.33,71.0,Friday,November,2020,Evening
7736,WALM035,San Angelo,Fashion accessories,20.0,1.0,2021-11-08,15:21:00,Credit card,6.0,0.48,20.0,Monday,November,2021,Afternoon
7737,WALM089,Southlake,Home and lifestyle,77.0,3.0,2023-12-21,15:58:00,Credit card,4.0,0.33,231.0,Thursday,December,2023,Afternoon
7738,WALM099,Weatherford,Fashion accessories,56.0,2.0,2022-11-01,15:42:00,Credit card,6.0,0.18,112.0,Tuesday,November,2022,Afternoon
7739,WALM056,Rowlett,Home and lifestyle,24.0,2.0,2023-11-05,15:27:00,Credit card,7.0,0.33,48.0,Sunday,November,2023,Afternoon
7740,WALM046,Temple,Fashion accessories,55.0,2.0,2021-11-03,17:45:00,Credit card,5.0,0.48,110.0,Wednesday,November,2021,Evening
7741,WALM084,Schertz,Home and lifestyle,58.0,3.0,2023-12-02,15:30:00,Credit card,5.0,0.33,174.0,Saturday,December,2023,Afternoon
7742,WALM084,Schertz,Fashion accessories,15.0,1.0,2021-11-14,16:39:00,Credit card,3.0,0.33,15.0,Sunday,November,2021,Afternoon
7743,WALM073,Seguin,Home and lifestyle,29.0,3.0,2023-11-07,19:37:00,Credit card,5.0,0.33,87.0,Tuesday,November,2023,Evening
7744,WALM038,Sugar Land,Fashion accessories,57.0,3.0,2023-11-20,16:19:00,Credit card,3.0,0.48,171.0,Monday,November,2023,Afternoon
7745,WALM086,Rosenberg,Home and lifestyle,30.0,2.0,2021-12-09,17:00:00,Credit card,6.0,0.33,60.0,Thursday,December,2021,Evening
7746,WALM058,Port Arthur,Fashion accessories,83.0,2.0,2020-12-09,15:54:00,Credit card,4.0,0.33,166.0,Wednesday,December,2020,Afternoon
7747,WALM087,Waxahachie,Home and lifestyle,77.0,2.0,2020-11-06,20:06:00,Credit card,4.0,0.33,154.0,Friday,November,2020,Evening
7748,WALM074,Weslaco,Fashion accessories,75.0,3.0,2022-11-15,17:23:00,Credit card,7.0,0.33,225.0,Tuesday,November,2022,Evening
7749,WALM030,Richardson,Home and lifestyle,16.0,1.0,2023-11-10,17:06:00,Credit card,6.0,0.48,16.0,Friday,November,2023,Evening
7750,WALM065,Texas City,Fashion accessories,40.0,1.0,2022-12-15,19:14:00,Credit card,5.0,0.33,40.0,Thursday,December,2022,Evening
7751,WALM075,San Marcos,Home and lifestyle,30.0,2.0,2020-11-12,17:16:00,Credit card,4.0,0.33,60.0,Thursday,November,2020,Evening
7752,WALM054,Sherman,Fashion accessories,44.0,1.0,2021-12-16,17:19:00,Credit card,6.0,0.21,44.0,Thursday,December,2021,Evening
7753,WALM032,Tyler,Home and lifestyle,66.0,3.0,2022-12-01,19:35:00,Credit card,7.0,0.48,198.0,Thursday,December,2022,Evening
7754,WALM087,Waxahachie,Fashion accessories,44.0,1.0,2021-12-23,17:59:00,Credit card,5.0,0.33,44.0,Thursday,December,2021,Evening
7755,WALM046,Temple,Home and lifestyle,63.0,1.0,2021-11-22,18:07:00,Credit card,7.0,0.48,63.0,Monday,November,2021,Evening
7756,WALM030,Richardson,Fashion accessories,53.0,3.0,2022-11-21,16:31:00,Credit card,7.0,0.48,159.0,Monday,November,2022,Afternoon
7757,WALM074,Weslaco,Home and lifestyle,49.0,1.0,2022-12-11,20:04:00,Credit card,7.0,0.33,49.0,Sunday,December,2022,Evening
7758,WALM009,Plano,Fashion accessories,61.0,1.0,2022-11-30,20:39:00,Credit card,6.0,0.48,61.0,Wednesday,November,2022,Evening
7759,WALM069,Rockwall,Home and lifestyle,66.0,3.0,2020-12-01,20:56:00,Credit card,3.0,0.33,198.0,Tuesday,December,2020,Evening
7760,WALM054,Sherman,Fashion accessories,79.0,1.0,2022-11-20,17:27:00,Credit card,6.0,0.21,79.0,Sunday,November,2022,Evening
7761,WALM069,Rockwall,Home and lifestyle,72.0,2.0,2022-11-18,16:31:00,Credit card,4.0,0.33,144.0,Friday,November,2022,Afternoon
7762,WALM009,Plano,Fashion accessories,24.0,2.0,2021-11-17,15:06:00,Credit card,3.0,0.48,48.0,Wednesday,November,2021,Afternoon
